model,dataset,feature,layer,neuron,test_mcc,test_f1_score,test_precision,test_recall,coef
pythia-410m,natural_lang_id.pyth.512.-1,it,19,592,1.0,1.0,1.0,1.0,14.82579
pythia-410m,natural_lang_id.pyth.512.-1,it,19,1413,1.0,1.0,1.0,1.0,28.250172
pythia-410m,natural_lang_id.pyth.512.-1,it,19,1659,1.0,1.0,1.0,1.0,24.169611
pythia-410m,natural_lang_id.pyth.512.-1,it,19,1841,1.0,1.0,1.0,1.0,4.149704
pythia-410m,natural_lang_id.pyth.512.-1,it,19,2120,1.0,1.0,1.0,1.0,23.226282
pythia-410m,natural_lang_id.pyth.512.-1,it,19,2223,1.0,1.0,1.0,1.0,35.459866
pythia-410m,natural_lang_id.pyth.512.-1,it,19,2505,1.0,1.0,1.0,1.0,34.951572
pythia-410m,natural_lang_id.pyth.512.-1,it,19,2522,1.0,1.0,1.0,1.0,44.191162
pythia-410m,natural_lang_id.pyth.512.-1,it,19,2905,1.0,1.0,1.0,1.0,28.420248
pythia-410m,natural_lang_id.pyth.512.-1,it,19,3013,1.0,1.0,1.0,1.0,24.729757
pythia-410m,natural_lang_id.pyth.512.-1,it,19,3200,1.0,1.0,1.0,1.0,42.81601
pythia-410m,natural_lang_id.pyth.512.-1,it,19,3555,1.0,1.0,1.0,1.0,21.181751
pythia-410m,natural_lang_id.pyth.512.-1,fr,21,3871,1.0,1.0,1.0,1.0,24.431387
pythia-410m,natural_lang_id.pyth.512.-1,fr,21,2752,1.0,1.0,1.0,1.0,30.36886
pythia-410m,natural_lang_id.pyth.512.-1,el,13,616,1.0,1.0,1.0,1.0,39.489468
pythia-410m,natural_lang_id.pyth.512.-1,en,19,149,1.0,1.0,1.0,1.0,6.1578984
pythia-410m,natural_lang_id.pyth.512.-1,el,23,1645,1.0,1.0,1.0,1.0,17.264912
pythia-410m,natural_lang_id.pyth.512.-1,el,23,2591,1.0,1.0,1.0,1.0,16.91196
pythia-410m,natural_lang_id.pyth.512.-1,el,23,2842,1.0,1.0,1.0,1.0,12.522139
pythia-410m,natural_lang_id.pyth.512.-1,el,23,3183,1.0,1.0,1.0,1.0,19.897903
pythia-410m,natural_lang_id.pyth.512.-1,el,23,3622,1.0,1.0,1.0,1.0,30.589607
pythia-410m,natural_lang_id.pyth.512.-1,el,23,3964,1.0,1.0,1.0,1.0,12.886811
pythia-410m,natural_lang_id.pyth.512.-1,en,5,392,1.0,1.0,1.0,1.0,51.531223
pythia-410m,natural_lang_id.pyth.512.-1,en,6,1756,1.0,1.0,1.0,1.0,51.561775
pythia-410m,natural_lang_id.pyth.512.-1,en,8,271,1.0,1.0,1.0,1.0,56.486694
pythia-410m,natural_lang_id.pyth.512.-1,en,20,3945,1.0,1.0,1.0,1.0,4.289395
pythia-410m,natural_lang_id.pyth.512.-1,es,22,3145,1.0,1.0,1.0,1.0,18.758228
pythia-410m,natural_lang_id.pyth.512.-1,en,22,1924,1.0,1.0,1.0,1.0,30.181164
pythia-410m,natural_lang_id.pyth.512.-1,en,22,3871,1.0,1.0,1.0,1.0,31.923985
pythia-410m,natural_lang_id.pyth.512.-1,en,23,311,1.0,1.0,1.0,1.0,32.62175
pythia-410m,natural_lang_id.pyth.512.-1,en,23,1708,1.0,1.0,1.0,1.0,27.890158
pythia-410m,natural_lang_id.pyth.512.-1,en,23,2413,1.0,1.0,1.0,1.0,15.236531
pythia-410m,natural_lang_id.pyth.512.-1,es,13,668,1.0,1.0,1.0,1.0,6.79018
pythia-410m,natural_lang_id.pyth.512.-1,es,17,1192,1.0,1.0,1.0,1.0,23.378256
pythia-410m,natural_lang_id.pyth.512.-1,es,19,575,1.0,1.0,1.0,1.0,23.634909
pythia-410m,natural_lang_id.pyth.512.-1,es,20,2830,1.0,1.0,1.0,1.0,32.941128
pythia-410m,natural_lang_id.pyth.512.-1,el,23,1086,1.0,1.0,1.0,1.0,10.396595
pythia-410m,natural_lang_id.pyth.512.-1,el,22,1006,1.0,1.0,1.0,1.0,36.923462
pythia-410m,natural_lang_id.pyth.512.-1,el,20,666,1.0,1.0,1.0,1.0,24.432655
pythia-410m,natural_lang_id.pyth.512.-1,el,19,2344,1.0,1.0,1.0,1.0,34.452515
pythia-410m,natural_lang_id.pyth.512.-1,el,13,2082,1.0,1.0,1.0,1.0,45.767044
pythia-410m,natural_lang_id.pyth.512.-1,el,13,2114,1.0,1.0,1.0,1.0,53.962196
pythia-410m,natural_lang_id.pyth.512.-1,el,14,680,1.0,1.0,1.0,1.0,38.61112
pythia-410m,natural_lang_id.pyth.512.-1,el,14,2715,1.0,1.0,1.0,1.0,35.750847
pythia-410m,natural_lang_id.pyth.512.-1,el,14,3320,1.0,1.0,1.0,1.0,34.011494
pythia-410m,natural_lang_id.pyth.512.-1,el,14,3581,1.0,1.0,1.0,1.0,17.843573
pythia-410m,natural_lang_id.pyth.512.-1,el,15,239,1.0,1.0,1.0,1.0,37.83292
pythia-410m,natural_lang_id.pyth.512.-1,el,15,1136,1.0,1.0,1.0,1.0,39.432938
pythia-410m,natural_lang_id.pyth.512.-1,el,15,1284,1.0,1.0,1.0,1.0,37.955463
pythia-410m,natural_lang_id.pyth.512.-1,el,15,2110,1.0,1.0,1.0,1.0,35.813236
pythia-410m,natural_lang_id.pyth.512.-1,el,15,2832,1.0,1.0,1.0,1.0,49.76715
pythia-410m,natural_lang_id.pyth.512.-1,el,16,411,1.0,1.0,1.0,1.0,49.270103
pythia-410m,natural_lang_id.pyth.512.-1,el,16,739,1.0,1.0,1.0,1.0,38.04386
pythia-410m,natural_lang_id.pyth.512.-1,el,16,1089,1.0,1.0,1.0,1.0,29.700588
pythia-410m,natural_lang_id.pyth.512.-1,el,16,2848,1.0,1.0,1.0,1.0,23.127686
pythia-410m,natural_lang_id.pyth.512.-1,el,16,2876,1.0,1.0,1.0,1.0,35.297474
pythia-410m,natural_lang_id.pyth.512.-1,el,17,1311,1.0,1.0,1.0,1.0,33.657555
pythia-410m,natural_lang_id.pyth.512.-1,el,17,2492,1.0,1.0,1.0,1.0,22.480965
pythia-410m,natural_lang_id.pyth.512.-1,el,19,765,1.0,1.0,1.0,1.0,53.79008
pythia-410m,natural_lang_id.pyth.512.-1,es,21,3694,1.0,1.0,1.0,1.0,26.232918
pythia-410m,natural_lang_id.pyth.512.-1,es,22,3491,1.0,1.0,1.0,1.0,22.104929
pythia-410m,natural_lang_id.pyth.512.-1,fr,21,2276,1.0,1.0,1.0,1.0,27.473446
pythia-410m,natural_lang_id.pyth.512.-1,fr,20,3749,1.0,1.0,1.0,1.0,21.729414
pythia-410m,natural_lang_id.pyth.512.-1,fr,19,3186,1.0,1.0,1.0,1.0,31.65956
pythia-410m,natural_lang_id.pyth.512.-1,fr,19,3384,1.0,1.0,1.0,1.0,20.370428
pythia-410m,natural_lang_id.pyth.512.-1,fr,19,3515,1.0,1.0,1.0,1.0,31.93116
pythia-410m,natural_lang_id.pyth.512.-1,fr,19,3724,1.0,1.0,1.0,1.0,28.904594
pythia-410m,natural_lang_id.pyth.512.-1,fr,20,1208,1.0,1.0,1.0,1.0,27.886599
pythia-410m,natural_lang_id.pyth.512.-1,fr,20,2632,1.0,1.0,1.0,1.0,39.615616
pythia-410m,natural_lang_id.pyth.512.-1,fr,20,2700,1.0,1.0,1.0,1.0,19.840021
pythia-410m,natural_lang_id.pyth.512.-1,fr,20,2828,1.0,1.0,1.0,1.0,29.912012
pythia-410m,natural_lang_id.pyth.512.-1,fr,20,3430,1.0,1.0,1.0,1.0,26.437105
pythia-410m,natural_lang_id.pyth.512.-1,fr,20,4003,1.0,1.0,1.0,1.0,3.9160025
pythia-410m,natural_lang_id.pyth.512.-1,fr,1,507,1.0,1.0,1.0,1.0,39.01054
pythia-410m,natural_lang_id.pyth.512.-1,fr,21,838,1.0,1.0,1.0,1.0,27.877943
pythia-410m,natural_lang_id.pyth.512.-1,fr,21,923,1.0,1.0,1.0,1.0,20.817717
pythia-410m,natural_lang_id.pyth.512.-1,fr,21,1105,1.0,1.0,1.0,1.0,23.5461
pythia-410m,natural_lang_id.pyth.512.-1,fr,21,1293,1.0,1.0,1.0,1.0,30.498917
pythia-410m,natural_lang_id.pyth.512.-1,fr,21,1432,1.0,1.0,1.0,1.0,27.363834
pythia-410m,natural_lang_id.pyth.512.-1,fr,21,1820,1.0,1.0,1.0,1.0,33.906166
pythia-410m,natural_lang_id.pyth.512.-1,fr,21,2127,1.0,1.0,1.0,1.0,28.93178
pythia-410m,natural_lang_id.pyth.512.-1,fr,21,2134,1.0,1.0,1.0,1.0,22.328348
pythia-410m,natural_lang_id.pyth.512.-1,fr,21,2254,1.0,1.0,1.0,1.0,28.68011
pythia-410m,natural_lang_id.pyth.512.-1,fr,19,2942,1.0,1.0,1.0,1.0,27.677326
pythia-410m,natural_lang_id.pyth.512.-1,fr,19,2266,1.0,1.0,1.0,1.0,19.667473
pythia-410m,natural_lang_id.pyth.512.-1,fr,19,2261,1.0,1.0,1.0,1.0,31.17973
pythia-410m,natural_lang_id.pyth.512.-1,fr,19,1332,1.0,1.0,1.0,1.0,21.063753
pythia-410m,natural_lang_id.pyth.512.-1,fr,1,702,1.0,1.0,1.0,1.0,51.730827
pythia-410m,natural_lang_id.pyth.512.-1,fr,1,941,1.0,1.0,1.0,1.0,51.410538
pythia-410m,natural_lang_id.pyth.512.-1,fr,1,1866,1.0,1.0,1.0,1.0,33.361805
pythia-410m,natural_lang_id.pyth.512.-1,fr,1,2219,1.0,1.0,1.0,1.0,41.700108
pythia-410m,natural_lang_id.pyth.512.-1,fr,1,2467,1.0,1.0,1.0,1.0,28.588879
pythia-410m,natural_lang_id.pyth.512.-1,fr,1,2489,1.0,1.0,1.0,1.0,52.852036
pythia-410m,natural_lang_id.pyth.512.-1,fr,1,2746,1.0,1.0,1.0,1.0,40.81949
pythia-410m,natural_lang_id.pyth.512.-1,fr,1,3162,1.0,1.0,1.0,1.0,40.358425
pythia-410m,natural_lang_id.pyth.512.-1,fr,2,1768,1.0,1.0,1.0,1.0,46.285065
pythia-410m,natural_lang_id.pyth.512.-1,fr,2,4018,1.0,1.0,1.0,1.0,38.557083
pythia-410m,natural_lang_id.pyth.512.-1,fr,3,1168,1.0,1.0,1.0,1.0,30.243692
pythia-410m,natural_lang_id.pyth.512.-1,fr,11,2929,1.0,1.0,1.0,1.0,13.970603
pythia-410m,natural_lang_id.pyth.512.-1,fr,13,398,1.0,1.0,1.0,1.0,8.937747
pythia-410m,natural_lang_id.pyth.512.-1,fr,16,2287,1.0,1.0,1.0,1.0,5.582717
pythia-410m,natural_lang_id.pyth.512.-1,fr,17,2315,1.0,1.0,1.0,1.0,31.518656
pythia-410m,natural_lang_id.pyth.512.-1,fr,18,312,1.0,1.0,1.0,1.0,28.628286
pythia-410m,natural_lang_id.pyth.512.-1,fr,18,3277,1.0,1.0,1.0,1.0,18.502329
pythia-410m,natural_lang_id.pyth.512.-1,fr,18,3549,1.0,1.0,1.0,1.0,28.83677
pythia-410m,natural_lang_id.pyth.512.-1,fr,19,343,1.0,1.0,1.0,1.0,24.737688
pythia-410m,natural_lang_id.pyth.512.-1,de,15,3882,1.0,1.0,1.0,1.0,21.5761
pythia-410m,natural_lang_id.pyth.512.-1,de,15,604,1.0,1.0,1.0,1.0,40.951805
pythia-410m,natural_lang_id.pyth.512.-1,de,14,2235,1.0,1.0,1.0,1.0,12.244751
pythia-410m,natural_lang_id.pyth.512.-1,de,2,3577,1.0,1.0,1.0,1.0,31.088053
pythia-410m,natural_lang_id.pyth.512.-1,de,1,2347,1.0,1.0,1.0,1.0,40.960876
pythia-410m,natural_lang_id.pyth.512.-1,de,1,3106,1.0,1.0,1.0,1.0,37.02299
pythia-410m,natural_lang_id.pyth.512.-1,de,2,846,1.0,1.0,1.0,1.0,28.089325
pythia-410m,natural_lang_id.pyth.512.-1,de,2,856,1.0,1.0,1.0,1.0,37.87978
pythia-410m,natural_lang_id.pyth.512.-1,de,2,1780,1.0,1.0,1.0,1.0,39.04813
pythia-410m,natural_lang_id.pyth.512.-1,de,2,1904,1.0,1.0,1.0,1.0,42.68079
pythia-410m,natural_lang_id.pyth.512.-1,de,2,1977,1.0,1.0,1.0,1.0,32.713123
pythia-410m,natural_lang_id.pyth.512.-1,de,2,3481,1.0,1.0,1.0,1.0,33.474247
pythia-410m,natural_lang_id.pyth.512.-1,de,2,3487,1.0,1.0,1.0,1.0,45.35198
pythia-410m,natural_lang_id.pyth.512.-1,de,2,3821,1.0,1.0,1.0,1.0,33.921658
pythia-410m,natural_lang_id.pyth.512.-1,de,2,4024,1.0,1.0,1.0,1.0,29.63935
pythia-410m,natural_lang_id.pyth.512.-1,de,6,1972,1.0,1.0,1.0,1.0,31.351244
pythia-410m,natural_lang_id.pyth.512.-1,de,10,100,1.0,1.0,1.0,1.0,41.743797
pythia-410m,natural_lang_id.pyth.512.-1,de,10,2946,1.0,1.0,1.0,1.0,26.197268
pythia-410m,natural_lang_id.pyth.512.-1,de,11,14,1.0,1.0,1.0,1.0,29.991146
pythia-410m,natural_lang_id.pyth.512.-1,de,11,2820,1.0,1.0,1.0,1.0,35.260727
pythia-410m,natural_lang_id.pyth.512.-1,de,11,3161,1.0,1.0,1.0,1.0,29.271927
pythia-410m,natural_lang_id.pyth.512.-1,de,14,1403,1.0,1.0,1.0,1.0,6.8934617
pythia-410m,natural_lang_id.pyth.512.-1,de,14,1602,1.0,1.0,1.0,1.0,30.289995
pythia-410m,natural_lang_id.pyth.512.-1,de,1,2326,1.0,1.0,1.0,1.0,40.734955
pythia-410m,natural_lang_id.pyth.512.-1,de,1,2321,1.0,1.0,1.0,1.0,33.715546
pythia-410m,natural_lang_id.pyth.512.-1,de,1,1475,1.0,1.0,1.0,1.0,40.85725
pythia-410m,natural_lang_id.pyth.512.-1,de,1,1322,1.0,1.0,1.0,1.0,49.742664
pythia-410m,natural_lang_id.pyth.512.-1,de,1,21,1.0,1.0,1.0,1.0,57.453175
pythia-410m,natural_lang_id.pyth.512.-1,de,1,1311,1.0,1.0,1.0,1.0,53.46383
pythia-410m,natural_lang_id.pyth.512.-1,it,21,2439,1.0,1.0,1.0,1.0,24.717804
pythia-410m,natural_lang_id.pyth.512.-1,it,21,2579,1.0,1.0,1.0,1.0,20.03545
pythia-410m,natural_lang_id.pyth.512.-1,it,21,3034,1.0,1.0,1.0,1.0,26.810373
pythia-410m,natural_lang_id.pyth.512.-1,it,21,3340,1.0,1.0,1.0,1.0,19.617878
pythia-410m,natural_lang_id.pyth.512.-1,sv,23,1453,1.0,1.0,1.0,1.0,27.17103
pythia-410m,natural_lang_id.pyth.512.-1,sv,23,1895,1.0,1.0,1.0,1.0,21.072094
pythia-410m,natural_lang_id.pyth.512.-1,sv,23,2037,1.0,1.0,1.0,1.0,22.77534
pythia-410m,natural_lang_id.pyth.512.-1,sv,23,2347,1.0,1.0,1.0,1.0,17.153168
pythia-410m,natural_lang_id.pyth.512.-1,sv,23,3850,1.0,1.0,1.0,1.0,16.441612
pythia-410m,natural_lang_id.pyth.512.-1,sv,23,596,1.0,1.0,1.0,1.0,17.115145
pythia-410m,natural_lang_id.pyth.512.-1,sv,23,268,1.0,1.0,1.0,1.0,17.665627
pythia-410m,natural_lang_id.pyth.512.-1,sv,22,3845,1.0,1.0,1.0,1.0,23.602621
pythia-410m,natural_lang_id.pyth.512.-1,sv,22,2916,1.0,1.0,1.0,1.0,32.203465
pythia-410m,natural_lang_id.pyth.512.-1,sv,19,587,1.0,1.0,1.0,1.0,20.703646
pythia-410m,natural_lang_id.pyth.512.-1,sv,19,731,1.0,1.0,1.0,1.0,23.833677
pythia-410m,natural_lang_id.pyth.512.-1,sv,19,1260,1.0,1.0,1.0,1.0,15.910423
pythia-410m,natural_lang_id.pyth.512.-1,sv,19,1623,1.0,1.0,1.0,1.0,14.6956005
pythia-410m,natural_lang_id.pyth.512.-1,sv,19,1662,1.0,1.0,1.0,1.0,26.085213
pythia-410m,natural_lang_id.pyth.512.-1,sv,19,3822,1.0,1.0,1.0,1.0,31.238937
pythia-410m,natural_lang_id.pyth.512.-1,sv,20,136,1.0,1.0,1.0,1.0,19.34841
pythia-410m,natural_lang_id.pyth.512.-1,sv,20,1391,1.0,1.0,1.0,1.0,29.718052
pythia-410m,natural_lang_id.pyth.512.-1,sv,20,1915,1.0,1.0,1.0,1.0,16.466541
pythia-410m,natural_lang_id.pyth.512.-1,sv,20,3314,1.0,1.0,1.0,1.0,19.96429
pythia-410m,natural_lang_id.pyth.512.-1,sv,20,3729,1.0,1.0,1.0,1.0,36.191723
pythia-410m,natural_lang_id.pyth.512.-1,sv,21,617,1.0,1.0,1.0,1.0,13.935595
pythia-410m,natural_lang_id.pyth.512.-1,sv,21,818,1.0,1.0,1.0,1.0,28.606285
pythia-410m,natural_lang_id.pyth.512.-1,sv,21,2188,1.0,1.0,1.0,1.0,15.797624
pythia-410m,natural_lang_id.pyth.512.-1,sv,21,2782,1.0,1.0,1.0,1.0,29.938414
pythia-410m,natural_lang_id.pyth.512.-1,sv,21,3470,1.0,1.0,1.0,1.0,25.838688
pythia-410m,natural_lang_id.pyth.512.-1,sv,21,3512,1.0,1.0,1.0,1.0,27.143902
pythia-410m,natural_lang_id.pyth.512.-1,sv,22,456,1.0,1.0,1.0,1.0,25.97774
pythia-410m,natural_lang_id.pyth.512.-1,sv,22,2112,1.0,1.0,1.0,1.0,23.587324
pythia-410m,natural_lang_id.pyth.512.-1,sv,18,3782,1.0,1.0,1.0,1.0,14.596687
pythia-410m,natural_lang_id.pyth.512.-1,sv,19,140,1.0,1.0,1.0,1.0,34.965958
pythia-410m,natural_lang_id.pyth.512.-1,sv,18,3141,1.0,1.0,1.0,1.0,33.895844
pythia-410m,natural_lang_id.pyth.512.-1,nl,21,1536,1.0,1.0,1.0,1.0,30.680906
pythia-410m,natural_lang_id.pyth.512.-1,nl,13,1517,1.0,1.0,1.0,1.0,31.73517
pythia-410m,natural_lang_id.pyth.512.-1,nl,13,1921,1.0,1.0,1.0,1.0,35.659126
pythia-410m,natural_lang_id.pyth.512.-1,nl,17,2714,1.0,1.0,1.0,1.0,24.26092
pythia-410m,natural_lang_id.pyth.512.-1,nl,18,3606,1.0,1.0,1.0,1.0,26.85115
pythia-410m,natural_lang_id.pyth.512.-1,nl,19,76,1.0,1.0,1.0,1.0,38.598354
pythia-410m,natural_lang_id.pyth.512.-1,nl,20,177,1.0,1.0,1.0,1.0,25.407288
pythia-410m,natural_lang_id.pyth.512.-1,nl,20,825,1.0,1.0,1.0,1.0,20.334543
pythia-410m,natural_lang_id.pyth.512.-1,nl,20,2957,1.0,1.0,1.0,1.0,22.628105
pythia-410m,natural_lang_id.pyth.512.-1,nl,21,1500,1.0,1.0,1.0,1.0,26.919142
pythia-410m,natural_lang_id.pyth.512.-1,nl,21,1794,1.0,1.0,1.0,1.0,23.420736
pythia-410m,natural_lang_id.pyth.512.-1,pt,21,3545,1.0,1.0,1.0,1.0,25.869192
pythia-410m,natural_lang_id.pyth.512.-1,nl,21,2847,1.0,1.0,1.0,1.0,20.29398
pythia-410m,natural_lang_id.pyth.512.-1,nl,21,2871,1.0,1.0,1.0,1.0,23.56266
pythia-410m,natural_lang_id.pyth.512.-1,nl,21,3787,1.0,1.0,1.0,1.0,35.51888
pythia-410m,natural_lang_id.pyth.512.-1,nl,22,1573,1.0,1.0,1.0,1.0,18.342985
pythia-410m,natural_lang_id.pyth.512.-1,nl,22,2472,1.0,1.0,1.0,1.0,34.680798
pythia-410m,natural_lang_id.pyth.512.-1,nl,23,3222,1.0,1.0,1.0,1.0,22.242682
pythia-410m,natural_lang_id.pyth.512.-1,pt,19,2884,1.0,1.0,1.0,1.0,25.46272
pythia-410m,natural_lang_id.pyth.512.-1,pt,20,3109,1.0,1.0,1.0,1.0,25.158667
pythia-410m,natural_lang_id.pyth.512.-1,pt,21,1294,1.0,1.0,1.0,1.0,19.459593
pythia-410m,natural_lang_id.pyth.512.-1,nl,13,531,1.0,1.0,1.0,1.0,33.192867
pythia-410m,natural_lang_id.pyth.512.-1,nl,1,3388,1.0,1.0,1.0,1.0,44.049004
pythia-410m,natural_lang_id.pyth.512.-1,it,23,3806,1.0,1.0,1.0,1.0,21.27852
pythia-410m,natural_lang_id.pyth.512.-1,it,23,3448,1.0,1.0,1.0,1.0,24.165155
pythia-410m,natural_lang_id.pyth.512.-1,it,21,3415,1.0,1.0,1.0,1.0,27.93753
pythia-410m,natural_lang_id.pyth.512.-1,it,21,3416,1.0,1.0,1.0,1.0,31.106024
pythia-410m,natural_lang_id.pyth.512.-1,it,21,3469,1.0,1.0,1.0,1.0,16.672253
pythia-410m,natural_lang_id.pyth.512.-1,it,21,3982,1.0,1.0,1.0,1.0,35.1082
pythia-410m,natural_lang_id.pyth.512.-1,it,22,65,1.0,1.0,1.0,1.0,40.012627
pythia-410m,natural_lang_id.pyth.512.-1,it,22,535,1.0,1.0,1.0,1.0,24.712265
pythia-410m,natural_lang_id.pyth.512.-1,it,22,1070,1.0,1.0,1.0,1.0,30.587156
pythia-410m,natural_lang_id.pyth.512.-1,it,22,1357,1.0,1.0,1.0,1.0,21.64415
pythia-410m,natural_lang_id.pyth.512.-1,it,22,2108,1.0,1.0,1.0,1.0,29.675858
pythia-410m,natural_lang_id.pyth.512.-1,it,22,2730,1.0,1.0,1.0,1.0,23.31839
pythia-410m,natural_lang_id.pyth.512.-1,it,22,2764,1.0,1.0,1.0,1.0,22.038507
pythia-410m,natural_lang_id.pyth.512.-1,it,22,3076,1.0,1.0,1.0,1.0,23.515951
pythia-410m,natural_lang_id.pyth.512.-1,it,22,3584,1.0,1.0,1.0,1.0,27.421171
pythia-410m,natural_lang_id.pyth.512.-1,it,22,3820,1.0,1.0,1.0,1.0,31.246536
pythia-410m,natural_lang_id.pyth.512.-1,it,23,147,1.0,1.0,1.0,1.0,30.403465
pythia-410m,natural_lang_id.pyth.512.-1,it,23,254,1.0,1.0,1.0,1.0,24.368298
pythia-410m,natural_lang_id.pyth.512.-1,it,23,541,1.0,1.0,1.0,1.0,30.764675
pythia-410m,natural_lang_id.pyth.512.-1,it,23,2240,1.0,1.0,1.0,1.0,22.518383
pythia-410m,natural_lang_id.pyth.512.-1,it,23,2775,1.0,1.0,1.0,1.0,26.953259
pythia-410m,natural_lang_id.pyth.512.-1,pt,21,2206,1.0,1.0,1.0,1.0,15.182904
pythia-410m,natural_lang_id.pyth.512.-1,pt,23,2169,1.0,1.0,1.0,1.0,24.174883
pythia-410m,natural_lang_id.pyth.512.-1,sv,18,2333,1.0,1.0,1.0,1.0,19.145456
pythia-410m,natural_lang_id.pyth.512.-1,sv,14,3944,1.0,1.0,1.0,1.0,14.67354
pythia-410m,natural_lang_id.pyth.512.-1,sv,2,2686,1.0,1.0,1.0,1.0,44.328648
pythia-410m,natural_lang_id.pyth.512.-1,sv,2,2875,1.0,1.0,1.0,1.0,37.255066
pythia-410m,natural_lang_id.pyth.512.-1,sv,4,2806,1.0,1.0,1.0,1.0,40.606407
pythia-410m,natural_lang_id.pyth.512.-1,sv,8,2441,1.0,1.0,1.0,1.0,22.2057
pythia-410m,natural_lang_id.pyth.512.-1,sv,12,3336,1.0,1.0,1.0,1.0,49.476162
pythia-410m,natural_lang_id.pyth.512.-1,sv,12,3911,1.0,1.0,1.0,1.0,30.030367
pythia-410m,natural_lang_id.pyth.512.-1,sv,13,3015,1.0,1.0,1.0,1.0,7.73335
pythia-410m,natural_lang_id.pyth.512.-1,sv,14,87,1.0,1.0,1.0,1.0,35.116787
pythia-410m,natural_lang_id.pyth.512.-1,sv,14,2018,1.0,1.0,1.0,1.0,26.082497
pythia-410m,natural_lang_id.pyth.512.-1,sv,15,514,1.0,1.0,1.0,1.0,34.144604
pythia-410m,natural_lang_id.pyth.512.-1,sv,1,466,1.0,1.0,1.0,1.0,27.735756
pythia-410m,natural_lang_id.pyth.512.-1,sv,15,1019,1.0,1.0,1.0,1.0,17.126127
pythia-410m,natural_lang_id.pyth.512.-1,sv,15,1412,1.0,1.0,1.0,1.0,29.315435
pythia-410m,natural_lang_id.pyth.512.-1,sv,15,1447,1.0,1.0,1.0,1.0,25.25037
pythia-410m,natural_lang_id.pyth.512.-1,sv,15,1897,1.0,1.0,1.0,1.0,12.21736
pythia-410m,natural_lang_id.pyth.512.-1,sv,15,1952,1.0,1.0,1.0,1.0,27.342987
pythia-410m,natural_lang_id.pyth.512.-1,sv,16,1527,1.0,1.0,1.0,1.0,24.646158
pythia-410m,natural_lang_id.pyth.512.-1,sv,16,2360,1.0,1.0,1.0,1.0,33.17746
pythia-410m,natural_lang_id.pyth.512.-1,sv,17,371,1.0,1.0,1.0,1.0,32.531372
pythia-410m,natural_lang_id.pyth.512.-1,sv,17,2878,1.0,1.0,1.0,1.0,32.84001
pythia-410m,natural_lang_id.pyth.512.-1,sv,2,2146,1.0,1.0,1.0,1.0,43.252804
pythia-410m,natural_lang_id.pyth.512.-1,sv,2,1940,1.0,1.0,1.0,1.0,48.105797
pythia-410m,natural_lang_id.pyth.512.-1,sv,2,1626,1.0,1.0,1.0,1.0,31.8463
pythia-410m,natural_lang_id.pyth.512.-1,sv,2,1604,1.0,1.0,1.0,1.0,25.79251
pythia-410m,natural_lang_id.pyth.512.-1,sv,1,800,1.0,1.0,1.0,1.0,39.960938
pythia-410m,natural_lang_id.pyth.512.-1,sv,1,999,1.0,1.0,1.0,1.0,31.187464
pythia-410m,natural_lang_id.pyth.512.-1,sv,1,1068,1.0,1.0,1.0,1.0,34.17726
pythia-410m,natural_lang_id.pyth.512.-1,sv,1,1089,1.0,1.0,1.0,1.0,34.20533
pythia-410m,natural_lang_id.pyth.512.-1,sv,1,1446,1.0,1.0,1.0,1.0,40.85298
pythia-410m,natural_lang_id.pyth.512.-1,sv,1,2011,1.0,1.0,1.0,1.0,49.466217
pythia-410m,natural_lang_id.pyth.512.-1,sv,1,2248,1.0,1.0,1.0,1.0,42.82775
pythia-410m,natural_lang_id.pyth.512.-1,sv,1,2401,1.0,1.0,1.0,1.0,42.189598
pythia-410m,natural_lang_id.pyth.512.-1,sv,1,2796,1.0,1.0,1.0,1.0,36.216053
pythia-410m,natural_lang_id.pyth.512.-1,sv,1,3016,1.0,1.0,1.0,1.0,35.672756
pythia-410m,natural_lang_id.pyth.512.-1,sv,1,3027,1.0,1.0,1.0,1.0,48.00681
pythia-410m,natural_lang_id.pyth.512.-1,sv,1,3196,1.0,1.0,1.0,1.0,46.57375
pythia-410m,natural_lang_id.pyth.512.-1,sv,1,3850,1.0,1.0,1.0,1.0,28.962526
pythia-410m,natural_lang_id.pyth.512.-1,sv,1,3904,1.0,1.0,1.0,1.0,29.212545
pythia-410m,natural_lang_id.pyth.512.-1,sv,1,3979,1.0,1.0,1.0,1.0,37.160152
pythia-410m,natural_lang_id.pyth.512.-1,sv,1,3983,1.0,1.0,1.0,1.0,44.75413
pythia-410m,natural_lang_id.pyth.512.-1,sv,1,4077,1.0,1.0,1.0,1.0,34.63614
pythia-410m,natural_lang_id.pyth.512.-1,sv,2,247,1.0,1.0,1.0,1.0,52.25244
pythia-410m,natural_lang_id.pyth.512.-1,sv,2,1177,1.0,1.0,1.0,1.0,45.67884
pythia-410m,text_features.pyth.256.10000,all_digits,0,3744,0.9948905361936464,0.995925020374898,0.9918831168831169,1.0,5.1293163
pythia-410m,text_features.pyth.256.10000,contains_digit,0,3744,0.9948905361936464,0.995925020374898,0.9918831168831169,1.0,5.1294217
pythia-410m,text_features.pyth.256.10000,all_capitals,1,2244,0.9794307737413572,0.9835796387520526,0.9771615008156607,0.9900826446280991,15.019534
pythia-410m,text_features.pyth.256.10000,contains_all_whitespace,0,2195,0.9006064028144574,0.9188741721854304,0.8712715855572999,0.9719789842381786,3.3202906
