model,dataset,feature,layer,neuron,test_mcc,test_f1_score,test_precision,test_recall,coef
pythia-160m,natural_lang_id.pyth.512.-1,en,1,367,1.0,1.0,1.0,1.0,-63.097454
pythia-160m,natural_lang_id.pyth.512.-1,en,2,3062,1.0,1.0,1.0,1.0,60.615063
pythia-160m,natural_lang_id.pyth.512.-1,en,3,1553,1.0,1.0,1.0,1.0,52.7692
pythia-160m,natural_lang_id.pyth.512.-1,en,5,322,1.0,1.0,1.0,1.0,49.18826
pythia-160m,natural_lang_id.pyth.512.-1,el,4,2356,1.0,1.0,1.0,1.0,37.08503
pythia-160m,natural_lang_id.pyth.512.-1,el,4,2022,1.0,1.0,1.0,1.0,41.24224
pythia-160m,natural_lang_id.pyth.512.-1,el,4,1748,1.0,1.0,1.0,1.0,49.878002
pythia-160m,natural_lang_id.pyth.512.-1,el,4,1628,1.0,1.0,1.0,1.0,47.738728
pythia-160m,natural_lang_id.pyth.512.-1,el,0,2147,1.0,1.0,1.0,1.0,46.27907
pythia-160m,natural_lang_id.pyth.512.-1,el,0,2169,1.0,1.0,1.0,1.0,24.197428
pythia-160m,natural_lang_id.pyth.512.-1,el,0,2178,1.0,1.0,1.0,1.0,36.15205
pythia-160m,natural_lang_id.pyth.512.-1,el,0,2389,1.0,1.0,1.0,1.0,28.377417
pythia-160m,natural_lang_id.pyth.512.-1,el,0,2703,1.0,1.0,1.0,1.0,32.215946
pythia-160m,natural_lang_id.pyth.512.-1,el,0,3022,1.0,1.0,1.0,1.0,39.598244
pythia-160m,natural_lang_id.pyth.512.-1,el,2,273,1.0,1.0,1.0,1.0,39.13923
pythia-160m,natural_lang_id.pyth.512.-1,el,3,241,1.0,1.0,1.0,1.0,41.3605
pythia-160m,natural_lang_id.pyth.512.-1,el,3,818,1.0,1.0,1.0,1.0,43.984016
pythia-160m,natural_lang_id.pyth.512.-1,el,3,889,1.0,1.0,1.0,1.0,44.967228
pythia-160m,natural_lang_id.pyth.512.-1,el,3,1144,1.0,1.0,1.0,1.0,46.060253
pythia-160m,natural_lang_id.pyth.512.-1,el,3,1746,1.0,1.0,1.0,1.0,36.180496
pythia-160m,natural_lang_id.pyth.512.-1,el,3,2099,1.0,1.0,1.0,1.0,52.579674
pythia-160m,natural_lang_id.pyth.512.-1,el,3,2246,1.0,1.0,1.0,1.0,40.73786
pythia-160m,natural_lang_id.pyth.512.-1,el,3,2643,1.0,1.0,1.0,1.0,55.495228
pythia-160m,natural_lang_id.pyth.512.-1,el,4,75,1.0,1.0,1.0,1.0,46.032764
pythia-160m,natural_lang_id.pyth.512.-1,el,4,1029,1.0,1.0,1.0,1.0,31.772827
pythia-160m,natural_lang_id.pyth.512.-1,el,4,1247,1.0,1.0,1.0,1.0,24.653713
pythia-160m,natural_lang_id.pyth.512.-1,el,4,1523,1.0,1.0,1.0,1.0,48.895485
pythia-160m,natural_lang_id.pyth.512.-1,en,7,1992,1.0,1.0,1.0,1.0,48.833664
pythia-160m,natural_lang_id.pyth.512.-1,en,9,673,1.0,1.0,1.0,1.0,21.294493
pythia-160m,natural_lang_id.pyth.512.-1,it,5,1611,1.0,1.0,1.0,1.0,43.129604
pythia-160m,natural_lang_id.pyth.512.-1,fr,10,2995,1.0,1.0,1.0,1.0,49.010563
pythia-160m,natural_lang_id.pyth.512.-1,fr,10,149,1.0,1.0,1.0,1.0,19.102844
pythia-160m,natural_lang_id.pyth.512.-1,fr,10,533,1.0,1.0,1.0,1.0,12.784095
pythia-160m,natural_lang_id.pyth.512.-1,fr,10,935,1.0,1.0,1.0,1.0,31.34257
pythia-160m,natural_lang_id.pyth.512.-1,fr,10,1124,1.0,1.0,1.0,1.0,19.597187
pythia-160m,natural_lang_id.pyth.512.-1,fr,10,1672,1.0,1.0,1.0,1.0,27.954294
pythia-160m,natural_lang_id.pyth.512.-1,fr,10,1828,1.0,1.0,1.0,1.0,10.855122
pythia-160m,natural_lang_id.pyth.512.-1,fr,10,2006,1.0,1.0,1.0,1.0,19.250916
pythia-160m,natural_lang_id.pyth.512.-1,fr,10,2300,1.0,1.0,1.0,1.0,16.197014
pythia-160m,natural_lang_id.pyth.512.-1,fr,10,2467,1.0,1.0,1.0,1.0,11.659537
pythia-160m,natural_lang_id.pyth.512.-1,fr,11,1241,1.0,1.0,1.0,1.0,34.956215
pythia-160m,natural_lang_id.pyth.512.-1,en,9,880,1.0,1.0,1.0,1.0,18.03743
pythia-160m,natural_lang_id.pyth.512.-1,fr,11,1580,1.0,1.0,1.0,1.0,22.809214
pythia-160m,natural_lang_id.pyth.512.-1,fr,11,1608,1.0,1.0,1.0,1.0,19.381718
pythia-160m,natural_lang_id.pyth.512.-1,fr,11,1966,1.0,1.0,1.0,1.0,22.752037
pythia-160m,natural_lang_id.pyth.512.-1,fr,11,2108,1.0,1.0,1.0,1.0,23.624878
pythia-160m,natural_lang_id.pyth.512.-1,fr,11,2426,1.0,1.0,1.0,1.0,23.909948
pythia-160m,natural_lang_id.pyth.512.-1,fr,11,2745,1.0,1.0,1.0,1.0,11.090082
pythia-160m,natural_lang_id.pyth.512.-1,it,1,1313,1.0,1.0,1.0,1.0,41.81803
pythia-160m,natural_lang_id.pyth.512.-1,it,1,2030,1.0,1.0,1.0,1.0,34.40599
pythia-160m,natural_lang_id.pyth.512.-1,it,1,2419,1.0,1.0,1.0,1.0,47.07802
pythia-160m,natural_lang_id.pyth.512.-1,fr,9,2070,1.0,1.0,1.0,1.0,38.00529
pythia-160m,natural_lang_id.pyth.512.-1,fr,9,1235,1.0,1.0,1.0,1.0,22.783875
pythia-160m,natural_lang_id.pyth.512.-1,fr,8,1044,1.0,1.0,1.0,1.0,26.144876
pythia-160m,natural_lang_id.pyth.512.-1,fr,8,141,1.0,1.0,1.0,1.0,23.176895
pythia-160m,natural_lang_id.pyth.512.-1,en,9,1406,1.0,1.0,1.0,1.0,18.68536
pythia-160m,natural_lang_id.pyth.512.-1,en,11,1429,1.0,1.0,1.0,1.0,33.07821
pythia-160m,natural_lang_id.pyth.512.-1,en,11,1820,1.0,1.0,1.0,1.0,28.247011
pythia-160m,natural_lang_id.pyth.512.-1,en,11,1886,1.0,1.0,1.0,1.0,39.00457
pythia-160m,natural_lang_id.pyth.512.-1,es,1,2880,1.0,1.0,1.0,1.0,56.214718
pythia-160m,natural_lang_id.pyth.512.-1,es,6,2518,1.0,1.0,1.0,1.0,7.930694
pythia-160m,natural_lang_id.pyth.512.-1,es,7,1444,1.0,1.0,1.0,1.0,7.107123
pythia-160m,natural_lang_id.pyth.512.-1,es,9,395,1.0,1.0,1.0,1.0,21.695091
pythia-160m,natural_lang_id.pyth.512.-1,es,10,605,1.0,1.0,1.0,1.0,18.044216
pythia-160m,natural_lang_id.pyth.512.-1,es,10,633,1.0,1.0,1.0,1.0,21.462286
pythia-160m,natural_lang_id.pyth.512.-1,es,10,1323,1.0,1.0,1.0,1.0,6.780077
pythia-160m,natural_lang_id.pyth.512.-1,es,11,190,1.0,1.0,1.0,1.0,21.143036
pythia-160m,natural_lang_id.pyth.512.-1,es,11,2424,1.0,1.0,1.0,1.0,12.2324
pythia-160m,natural_lang_id.pyth.512.-1,es,11,2874,1.0,1.0,1.0,1.0,19.281107
pythia-160m,natural_lang_id.pyth.512.-1,fr,1,18,1.0,1.0,1.0,1.0,45.294003
pythia-160m,natural_lang_id.pyth.512.-1,fr,1,1197,1.0,1.0,1.0,1.0,44.998344
pythia-160m,natural_lang_id.pyth.512.-1,fr,1,2150,1.0,1.0,1.0,1.0,53.309628
pythia-160m,natural_lang_id.pyth.512.-1,fr,1,2289,1.0,1.0,1.0,1.0,23.875376
pythia-160m,natural_lang_id.pyth.512.-1,fr,7,2072,1.0,1.0,1.0,1.0,5.8385496
pythia-160m,text_features.pyth.256.10000,contains_all_whitespace,0,1853,0.9555741554465734,0.9640035118525023,0.9665492957746479,0.9614711033274956,5.552362
pythia-160m,text_features.pyth.256.10000,contains_digit,0,1576,0.9059455592713127,0.9235993208828523,0.9594356261022927,0.8903436988543372,13.871319
pythia-160m,text_features.pyth.256.10000,all_digits,0,1576,0.9059455592713127,0.9235993208828523,0.9594356261022927,0.8903436988543372,13.871931
pythia-160m,text_features.pyth.256.10000,is_not_ascii,0,1463,0.8646193071599868,0.8907705334462321,0.9179755671902269,0.8651315789473685,10.07745
pythia-160m,distribution_id.pyth.512.-1,uspto,7,319,0.9767844314685721,0.9796557120500782,0.990506329113924,0.9690402476780186,14.703184
pythia-160m,distribution_id.pyth.512.-1,freelaw,8,252,0.9670891508404651,0.9726775956284154,0.9977578475336323,0.9488272921108742,18.299421
